year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,3,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",182.00,56.00,12.57,0.91,24.18,0.00,18.34,0.00,0.00,3688.00,572.00,266.00,1116.00,0.00,1734.00
2023,3,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",129.00,53.00,19.24,1.71,15.24,0.00,16.80,3.00,0.00,3902.00,1983.00,80.00,518.00,0.00,1321.00
2023,3,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",536.00,154.00,33.67,2.69,49.83,0.49,67.33,3.00,1.00,9225.00,1620.00,210.00,2279.00,38.00,5078.00
2023,3,AA,American Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",62.00,21.00,8.53,1.49,3.76,0.00,7.22,1.00,0.00,1998.00,507.00,805.00,131.00,0.00,555.00
2023,3,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",62.00,22.00,8.34,1.02,3.05,0.00,9.59,1.00,0.00,2960.00,514.00,171.00,115.00,0.00,2160.00
2023,3,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",146.00,39.00,10.13,2.33,4.28,0.00,22.25,2.00,0.00,3752.00,901.00,162.00,163.00,0.00,2526.00
2023,3,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",151.00,42.00,11.40,1.07,4.90,0.00,24.63,1.00,0.00,2853.00,714.00,105.00,144.00,0.00,1890.00
2023,3,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",147.00,46.00,16.92,1.30,4.06,0.00,23.71,1.00,0.00,3025.00,724.00,105.00,130.00,0.00,2066.00
2023,3,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",27.00,10.00,1.95,0.00,1.21,0.00,6.85,0.00,0.00,2611.00,146.00,0.00,106.00,0.00,2359.00
2023,3,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",62.00,12.00,1.84,1.25,6.22,0.00,2.69,1.00,2.00,1640.00,47.00,1116.00,281.00,0.00,196.00
2023,3,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",217.00,91.00,21.73,0.44,56.51,0.00,12.32,0.00,0.00,4416.00,1102.00,30.00,2039.00,0.00,1245.00
2023,3,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",22.00,9.00,1.67,0.00,0.36,0.00,6.97,2.00,0.00,1807.00,100.00,0.00,48.00,0.00,1659.00
2023,3,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",116.00,31.00,15.24,1.08,3.24,0.00,11.44,3.00,0.00,2133.00,1106.00,111.00,118.00,0.00,798.00
2023,3,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",555.00,186.00,64.10,3.38,48.03,0.00,70.49,11.00,1.00,13079.00,4236.00,487.00,2093.00,0.00,6263.00
2023,3,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",84.00,34.00,13.41,2.20,3.36,0.00,15.03,2.00,0.00,3071.00,1125.00,200.00,139.00,0.00,1607.00
2023,3,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",174.00,38.00,11.14,0.00,8.51,0.00,18.35,0.00,0.00,2358.00,456.00,0.00,288.00,0.00,1614.00
2023,3,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",490.00,127.00,42.61,1.96,16.38,0.28,65.76,3.00,0.00,10028.00,3431.00,280.00,680.00,13.00,5624.00
2023,3,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",124.00,31.00,9.90,1.00,12.52,0.00,7.58,1.00,6.00,3792.00,816.00,17.00,385.00,0.00,2574.00
2023,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",544.00,154.00,51.64,4.60,24.71,0.00,73.06,7.00,0.00,13616.00,4738.00,1188.00,1252.00,0.00,6438.00
2023,3,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1221.00,258.00,91.07,6.01,60.83,1.79,98.32,4.00,4.00,23760.00,10839.00,887.00,2256.00,86.00,9692.00
2023,3,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62.00,20.00,3.58,0.00,13.64,0.00,2.78,0.00,0.00,672.00,158.00,0.00,442.00,0.00,72.00
2023,3,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1069.00,442.00,105.81,8.03,163.46,1.76,162.94,8.00,1.00,30632.00,10381.00,827.00,6581.00,75.00,12768.00
2023,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2498.00,813.00,198.63,16.06,387.71,3.28,207.31,15.00,4.00,58998.00,20891.00,1393.00,13075.00,120.00,23519.00
2023,3,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",79.00,26.00,9.78,0.75,4.91,0.00,10.56,4.00,0.00,3566.00,1653.00,41.00,146.00,0.00,1726.00
2023,3,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1759.00,536.00,138.46,8.67,179.82,1.44,207.62,20.00,4.00,38823.00,10744.00,552.00,8688.00,94.00,18745.00
2023,3,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",62.00,25.00,7.74,0.00,12.32,0.00,4.94,0.00,0.00,1347.00,438.00,0.00,519.00,0.00,390.00
2023,3,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",58.00,18.00,7.09,0.32,2.06,0.00,8.52,0.00,0.00,804.00,331.00,11.00,64.00,0.00,398.00
2023,3,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",422.00,116.00,40.63,3.15,22.00,1.38,48.84,6.00,1.00,6205.00,1769.00,349.00,771.00,87.00,3229.00
2023,3,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1528.00,431.00,121.56,7.67,129.17,1.14,171.46,8.00,3.00,31159.00,9585.00,688.00,6856.00,37.00,13993.00
2023,3,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",58.00,16.00,6.08,1.45,0.72,0.00,7.75,0.00,0.00,1142.00,389.00,105.00,18.00,0.00,630.00
2023,3,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",319.00,107.00,31.03,1.46,26.88,0.08,47.55,7.00,0.00,8477.00,2643.00,260.00,1517.00,4.00,4053.00
2023,3,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",115.00,35.00,9.76,1.42,4.59,0.00,19.23,4.00,0.00,1954.00,636.00,128.00,207.00,0.00,983.00
2023,3,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4369.00,973.00,278.09,14.16,350.35,2.27,328.13,10.00,3.00,72656.00,24923.00,1140.00,14293.00,126.00,32174.00
2023,3,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",173.00,31.00,10.77,0.71,1.38,0.00,18.14,4.00,0.00,2992.00,959.00,95.00,73.00,0.00,1865.00
2023,3,AA,American Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",62.00,25.00,9.63,1.00,5.87,1.00,7.49,2.00,2.00,2467.00,1268.00,77.00,267.00,39.00,816.00
2023,3,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",155.00,42.00,13.69,0.49,2.84,0.15,24.83,2.00,1.00,3855.00,1786.00,46.00,136.00,6.00,1881.00
2023,3,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",356.00,82.00,26.91,5.00,14.38,0.00,35.71,5.00,0.00,8225.00,2311.00,2102.00,706.00,0.00,3106.00
2023,3,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",502.00,125.00,45.26,2.86,22.41,0.04,54.43,4.00,0.00,8622.00,3201.00,671.00,872.00,2.00,3876.00
2023,3,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",66.00,18.00,6.98,0.07,3.94,0.00,7.02,0.00,0.00,1362.00,369.00,7.00,220.00,0.00,766.00
2023,3,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",62.00,12.00,6.08,0.00,1.03,0.00,4.89,0.00,0.00,756.00,339.00,0.00,56.00,0.00,361.00
2023,3,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",155.00,46.00,10.50,0.00,31.49,0.00,4.01,0.00,0.00,2491.00,686.00,0.00,1100.00,0.00,705.00
2023,3,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",244.00,76.00,23.29,2.13,15.45,1.00,34.12,5.00,1.00,4232.00,1279.00,173.00,589.00,36.00,2155.00
2023,3,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",208.00,64.00,20.11,2.16,12.25,0.74,28.73,3.00,1.00,4911.00,1719.00,198.00,403.00,26.00,2565.00
2023,3,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",239.00,87.00,22.19,3.19,24.29,0.56,36.77,2.00,0.00,5422.00,1154.00,404.00,819.00,20.00,3025.00
2023,3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4348.00,939.00,230.89,17.78,342.41,0.55,347.37,35.00,8.00,90717.00,34463.00,3002.00,13604.00,35.00,39613.00
2023,3,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",209.00,56.00,21.02,1.75,8.51,0.00,24.71,1.00,1.00,3515.00,973.00,82.00,259.00,0.00,2201.00
2023,3,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",505.00,143.00,28.48,1.26,68.86,0.00,44.40,4.00,1.00,8450.00,1753.00,140.00,2574.00,0.00,3983.00
2023,3,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",262.00,85.00,26.84,4.50,12.87,0.00,40.79,3.00,1.00,7708.00,1263.00,362.00,421.00,0.00,5662.00
2023,3,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3067.00,630.00,186.10,11.03,107.68,2.49,322.70,10.00,2.00,58659.00,21278.00,616.00,3893.00,64.00,32808.00
2023,3,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4652.00,1185.00,324.67,24.66,411.05,2.44,422.19,24.00,14.00,106382.00,34211.00,3176.00,16350.00,116.00,52529.00
2023,3,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",472.00,116.00,37.41,3.48,16.37,1.25,57.49,2.00,1.00,8554.00,2450.00,260.00,591.00,34.00,5219.00
2023,3,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",119.00,50.00,13.73,3.28,10.90,0.00,22.10,2.00,0.00,4341.00,1398.00,410.00,645.00,0.00,1888.00
2023,3,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",186.00,59.00,11.37,0.83,11.99,0.11,34.71,2.00,0.00,4541.00,1301.00,73.00,377.00,6.00,2784.00
2023,3,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",89.00,13.00,2.26,0.00,0.14,1.00,9.59,0.00,1.00,915.00,151.00,0.00,4.00,35.00,725.00
2023,3,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",62.00,20.00,2.98,0.84,4.70,0.00,11.48,2.00,0.00,1630.00,111.00,498.00,187.00,0.00,834.00
2023,3,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",889.00,207.00,53.64,4.10,30.66,0.00,118.60,6.00,0.00,14911.00,4643.00,463.00,1126.00,0.00,8679.00
2023,3,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",271.00,76.00,19.61,1.74,16.34,0.88,37.44,1.00,0.00,4735.00,1983.00,38.00,525.00,107.00,2082.00
2023,3,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",146.00,46.00,14.50,3.59,8.82,0.00,19.09,1.00,0.00,4128.00,1413.00,216.00,290.00,0.00,2209.00
2023,3,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",62.00,14.00,6.98,0.00,2.81,0.00,4.21,1.00,0.00,587.00,250.00,0.00,49.00,0.00,288.00
2023,3,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",478.00,133.00,31.99,3.00,52.85,0.00,45.16,5.00,0.00,7541.00,1495.00,207.00,2388.00,0.00,3451.00
2023,3,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",686.00,262.00,58.06,6.35,109.81,1.88,85.90,10.00,1.00,17782.00,5397.00,496.00,3920.00,41.00,7928.00
2023,3,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",596.00,187.00,62.10,9.23,24.63,0.00,91.04,13.00,1.00,10787.00,3535.00,763.00,955.00,0.00,5534.00
2023,3,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",116.00,36.00,14.96,0.98,1.94,0.00,18.13,2.00,0.00,1876.00,724.00,86.00,65.00,0.00,1001.00
2023,3,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",124.00,46.00,13.71,1.55,17.49,0.00,13.25,1.00,0.00,2387.00,845.00,106.00,505.00,0.00,931.00
2023,3,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",62.00,32.00,10.37,0.38,14.21,0.00,7.05,2.00,0.00,1484.00,445.00,74.00,363.00,0.00,602.00
2023,3,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",200.00,48.00,17.48,0.74,6.41,0.14,23.24,1.00,2.00,3936.00,1493.00,117.00,216.00,4.00,2106.00
2023,3,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",452.00,133.00,43.33,6.35,33.50,0.00,49.81,6.00,0.00,9627.00,3749.00,860.00,1141.00,0.00,3877.00
2023,3,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",770.00,372.00,78.78,6.47,198.08,0.56,88.11,12.00,5.00,25017.00,7160.00,726.00,9100.00,18.00,8013.00
2023,3,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",115.00,40.00,9.59,0.84,16.22,0.00,13.36,3.00,0.00,2344.00,628.00,71.00,519.00,0.00,1126.00
2023,3,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",340.00,62.00,30.83,1.41,10.59,0.00,19.17,0.00,1.00,4250.00,2211.00,136.00,460.00,0.00,1443.00
2023,3,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",332.00,111.00,30.15,2.76,24.88,0.00,53.21,4.00,2.00,6404.00,2261.00,188.00,918.00,0.00,3037.00
2023,3,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",293.00,93.00,23.39,0.69,17.25,1.29,50.38,4.00,0.00,7690.00,2647.00,42.00,666.00,52.00,4283.00
2023,3,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",589.00,158.00,52.23,6.89,58.73,2.16,37.98,9.00,3.00,9125.00,3724.00,1409.00,1703.00,49.00,2240.00
2023,3,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",252.00,94.00,22.28,0.00,38.40,0.00,33.32,0.00,0.00,7051.00,1872.00,0.00,1929.00,0.00,3250.00
2023,3,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",511.00,132.00,32.06,2.45,28.62,1.05,67.82,3.00,1.00,8983.00,1726.00,154.00,963.00,30.00,6110.00
2023,3,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",225.00,39.00,14.60,1.00,16.55,0.00,6.85,0.00,2.00,2349.00,911.00,61.00,556.00,0.00,821.00
2023,3,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",66.00,9.00,4.39,0.00,1.65,0.00,2.95,0.00,0.00,476.00,165.00,0.00,209.00,0.00,102.00
2023,3,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",58.00,12.00,6.24,1.00,0.83,0.00,3.93,3.00,0.00,848.00,470.00,74.00,44.00,0.00,260.00
2023,3,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1173.00,362.00,96.02,6.69,114.03,1.39,143.87,11.00,2.00,22567.00,6403.00,695.00,5561.00,53.00,9855.00
2023,3,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",186.00,49.00,16.47,4.15,8.07,0.00,20.31,4.00,0.00,3610.00,894.00,321.00,261.00,0.00,2134.00
2023,3,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",363.00,97.00,34.86,0.59,22.04,0.04,39.47,6.00,0.00,6982.00,2966.00,46.00,788.00,2.00,3180.00
2023,3,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",142.00,50.00,22.58,3.55,3.52,0.00,20.35,1.00,0.00,4018.00,1951.00,502.00,169.00,0.00,1396.00
2023,3,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",190.00,58.00,14.41,2.08,11.26,0.00,30.25,0.00,0.00,4313.00,798.00,702.00,547.00,0.00,2266.00
2023,3,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",89.00,29.00,10.78,2.27,3.04,0.00,12.92,1.00,3.00,2330.00,549.00,320.00,160.00,0.00,1301.00
2023,3,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",44.00,5.00,3.87,0.00,0.13,0.00,1.00,0.00,0.00,240.00,216.00,0.00,9.00,0.00,15.00
2023,3,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,3,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",58.00,3.00,2.10,0.00,0.00,0.00,0.90,6.00,1.00,172.00,58.00,0.00,0.00,0.00,114.00
2023,3,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1119.00,213.00,59.20,5.85,46.13,14.55,87.28,39.00,0.00,10629.00,2857.00,394.00,1338.00,453.00,5587.00
2023,3,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62.00,8.00,2.33,0.00,2.82,0.00,2.85,0.00,0.00,262.00,49.00,0.00,146.00,0.00,67.00
2023,3,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",243.00,57.00,13.31,1.63,27.62,0.00,14.44,0.00,0.00,1930.00,566.00,57.00,736.00,0.00,571.00
2023,3,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",62.00,8.00,3.02,0.94,0.71,0.00,3.33,3.00,0.00,514.00,139.00,63.00,36.00,0.00,276.00
2023,3,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",57.00,17.00,3.61,0.00,8.25,0.70,4.44,0.00,1.00,738.00,213.00,0.00,271.00,22.00,232.00
2023,3,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",145.00,30.00,11.36,0.00,9.90,0.00,8.73,0.00,0.00,1303.00,564.00,0.00,223.00,0.00,516.00
2023,3,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",193.00,38.00,11.25,2.93,17.90,0.83,5.09,0.00,3.00,1398.00,466.00,101.00,456.00,19.00,356.00
2023,3,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,12.00,3.54,2.00,1.59,0.00,4.86,0.00,0.00,782.00,91.00,438.00,33.00,0.00,220.00
2023,3,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",175.00,32.00,7.71,1.00,4.57,0.32,18.40,1.00,2.00,1757.00,716.00,25.00,146.00,10.00,860.00
2023,3,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,5.00,3.40,0.00,1.60,0.00,0.00,0.00,0.00,103.00,72.00,0.00,31.00,0.00,0.00
2023,3,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",58.00,12.00,5.81,0.00,1.53,0.00,4.65,1.00,0.00,560.00,360.00,0.00,41.00,0.00,159.00
2023,3,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62.00,14.00,1.14,1.73,2.18,0.00,8.95,1.00,2.00,841.00,63.00,131.00,79.00,0.00,568.00
2023,3,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",29.00,7.00,2.02,0.00,4.40,0.00,0.58,0.00,0.00,170.00,43.00,0.00,112.00,0.00,15.00
2023,3,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",31.00,4.00,2.35,0.00,1.00,0.00,0.65,0.00,0.00,149.00,110.00,0.00,15.00,0.00,24.00
2023,3,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",26.00,4.00,0.20,0.00,1.00,0.00,2.80,0.00,0.00,119.00,10.00,0.00,22.00,0.00,87.00
2023,3,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,7.00,3.32,0.00,2.68,0.00,1.00,1.00,0.00,369.00,206.00,0.00,144.00,0.00,19.00
2023,3,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",56.00,14.00,3.70,0.90,4.87,0.00,4.53,0.00,1.00,725.00,141.00,76.00,270.00,0.00,238.00
2023,3,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",154.00,23.00,6.63,1.00,7.70,0.00,7.68,0.00,0.00,1130.00,487.00,137.00,188.00,0.00,318.00
2023,3,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",139.00,34.00,10.21,0.00,14.44,0.75,8.60,1.00,0.00,1089.00,332.00,0.00,377.00,12.00,368.00
2023,3,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",150.00,30.00,6.35,0.00,14.72,1.38,7.54,1.00,1.00,927.00,276.00,0.00,407.00,27.00,217.00
2023,3,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",29.00,7.00,4.65,0.00,2.35,0.00,0.00,0.00,0.00,328.00,275.00,0.00,53.00,0.00,0.00
2023,3,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",23.00,4.00,0.00,0.00,0.63,0.00,3.37,0.00,1.00,127.00,0.00,0.00,13.00,0.00,114.00
2023,3,AS,Alaska Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",27.00,4.00,2.72,0.00,0.28,0.00,1.00,0.00,0.00,100.00,47.00,0.00,5.00,0.00,48.00
2023,3,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",321.00,61.00,11.09,2.46,32.66,0.86,13.92,2.00,1.00,3421.00,506.00,548.00,1305.00,18.00,1044.00
2023,3,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",211.00,38.00,13.35,0.00,7.79,0.00,16.86,1.00,0.00,1450.00,573.00,0.00,219.00,0.00,658.00
2023,3,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",31.00,5.00,2.49,0.76,1.75,0.00,0.00,0.00,0.00,91.00,46.00,13.00,32.00,0.00,0.00
2023,3,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",128.00,40.00,8.58,2.00,21.56,0.30,7.56,1.00,1.00,2192.00,677.00,185.00,800.00,11.00,519.00
2023,3,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",145.00,41.00,11.83,0.00,12.17,0.00,17.00,0.00,0.00,1420.00,354.00,0.00,336.00,0.00,730.00
2023,3,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",313.00,138.00,22.75,0.63,97.28,1.29,16.05,0.00,3.00,5562.00,995.00,45.00,3592.00,58.00,872.00
2023,3,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",173.00,45.00,13.35,0.95,5.66,0.00,25.05,2.00,1.00,4173.00,1286.00,231.00,300.00,0.00,2356.00
2023,3,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,12.00,7.27,0.00,2.66,0.00,2.07,0.00,0.00,554.00,344.00,0.00,155.00,0.00,55.00
2023,3,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",39.00,6.00,2.54,0.00,1.66,0.00,1.80,0.00,0.00,210.00,88.00,0.00,48.00,0.00,74.00
2023,3,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",13.00,4.00,0.88,1.00,1.13,0.00,1.00,0.00,1.00,224.00,14.00,80.00,19.00,0.00,111.00
2023,3,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",372.00,45.00,6.01,4.96,16.18,0.00,17.84,2.00,2.00,2437.00,191.00,694.00,665.00,0.00,887.00
2023,3,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",341.00,63.00,11.41,5.52,19.04,0.00,27.02,8.00,4.00,3042.00,700.00,388.00,549.00,0.00,1405.00
2023,3,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",193.00,60.00,12.15,0.39,39.47,0.00,7.99,0.00,0.00,2723.00,724.00,23.00,1483.00,0.00,493.00
2023,3,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",186.00,44.00,15.69,1.54,10.69,0.00,16.07,2.00,1.00,2533.00,922.00,131.00,376.00,0.00,1104.00
2023,3,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",507.00,116.00,29.66,0.97,49.78,0.96,34.63,3.00,0.00,6297.00,2062.00,60.00,2498.00,22.00,1655.00
2023,3,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",771.00,227.00,53.90,0.86,93.61,1.97,76.66,8.00,4.00,12248.00,3851.00,33.00,3262.00,61.00,5041.00
2023,3,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",104.00,42.00,7.33,1.27,30.75,0.00,2.64,1.00,2.00,2198.00,606.00,55.00,1412.00,0.00,125.00
2023,3,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",51.00,9.00,2.34,0.00,2.83,0.00,3.83,0.00,0.00,269.00,61.00,0.00,80.00,0.00,128.00
2023,3,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",233.00,54.00,7.97,2.36,35.62,0.00,8.06,1.00,0.00,3227.00,764.00,290.00,1802.00,0.00,371.00
2023,3,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31.00,7.00,2.95,1.00,3.05,0.00,0.00,0.00,0.00,288.00,126.00,25.00,137.00,0.00,0.00
2023,3,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",23.00,3.00,0.89,0.00,2.11,0.00,0.00,0.00,0.00,155.00,93.00,0.00,62.00,0.00,0.00
